ticker,title,event_ticker,market_type,status,result,outcome,created_time,open_time,close_time,settlement_ts,volume_fp,liquidity_dollars,open_interest_fp,resolution_month,source,liquidity_proxy,liquidity_bucket,stratum,sample_seed,liquidity_proxy_column
KXNCAAMBTOTAL-25NOV08UMBCDAY-162,UMBC at Dayton: Total Points,KXNCAAMBTOTAL-25NOV08UMBCDAY,binary,finalized,no,0.0,2025-11-08T05:02:46.479698Z,2025-11-08 05:06:00+00:00,2025-11-08 21:45:39.949658+00:00,2025-11-08T21:51:40.75612Z,1653.0,0.0,0.0,2025-11,historical,1653.0,mid,2025-11__mid,20260409,volume_fp
KXNCAAMBTOTAL-25NOV14UCFTXAM-170,UCF at Texas A&M: Total Points,KXNCAAMBTOTAL-25NOV14UCFTXAM,binary,finalized,no,0.0,2025-11-13T23:03:53.789252Z,2025-11-13 23:07:00+00:00,2025-11-15 03:45:02.753470+00:00,2025-11-15T03:51:02.349772Z,1858.0,0.0,0.0,2025-11,historical,1858.0,mid,2025-11__mid,20260409,volume_fp
KXNCAAMBTOTAL-25NOV21DETMSU-136,Detroit Mercy at Michigan St.: Total Points,KXNCAAMBTOTAL-25NOV21DETMSU,binary,finalized,yes,1.0,2025-11-21T02:04:55.952394Z,2025-11-21 02:08:00+00:00,2025-11-22 01:46:14.787434+00:00,2025-11-22T01:52:14.869885Z,1859.0,0.0,0.0,2025-11,historical,1859.0,mid,2025-11__mid,20260409,volume_fp
KXNCAAMBTOTAL-25NOV21USUTULN-161,Utah St. at Tulane: Total Points,KXNCAAMBTOTAL-25NOV21USUTULN,binary,finalized,yes,1.0,2025-11-21T02:04:48.795104Z,2025-11-21 02:08:00+00:00,2025-11-21 21:16:16.495443+00:00,2025-11-21T21:22:16.250071Z,8792.0,0.0,0.0,2025-11,historical,8792.0,mid,2025-11__mid,20260409,volume_fp
KXNCAAMBTOTAL-25NOV24LMUFAU-154,Loyola Marymount at Florida Atlantic: Total Points,KXNCAAMBTOTAL-25NOV24LMUFAU,binary,finalized,no,0.0,2025-11-23T23:04:48.706612Z,2025-11-23 23:08:00+00:00,2025-11-25 04:19:47.550644+00:00,2025-11-25T04:25:47.240518Z,1059.0,0.0,0.0,2025-11,historical,1059.0,mid,2025-11__mid,20260409,volume_fp
KXNCAAMBTOTAL-25NOV28MIAGTWN-145,Miami (FL) at Georgetown: Total Points,KXNCAAMBTOTAL-25NOV28MIAGTWN,binary,finalized,no,0.0,2025-11-28T08:03:20.948903Z,2025-11-28 08:07:00+00:00,2025-11-29 02:34:43.064994+00:00,2025-11-29T02:40:43.6486Z,773.0,0.0,0.0,2025-11,historical,773.0,mid,2025-11__mid,20260409,volume_fp
KXNCAAMBTOTAL-25NOV28SMUMSST-164,SMU at Mississippi St.: Total Points,KXNCAAMBTOTAL-25NOV28SMUMSST,binary,finalized,yes,1.0,2025-11-27T23:03:40.072942Z,2025-11-27 23:07:00+00:00,2025-11-29 02:50:00.472376+00:00,2025-11-29T02:56:01.031242Z,3010.0,0.0,0.0,2025-11,historical,3010.0,mid,2025-11__mid,20260409,volume_fp
KXNCAAWBGAME-25NOV20HOUUTRGV-HOU,Houston at UT Rio Grande Valley Winner?,KXNCAAWBGAME-25NOV20HOUUTRGV,binary,finalized,yes,1.0,2025-11-20T08:41:35.827705Z,2025-11-20 08:44:00+00:00,2025-11-21 04:25:16.384927+00:00,2025-11-21T04:56:16.119176Z,3277.0,0.0,0.0,2025-11,historical,3277.0,mid,2025-11__mid,20260409,volume_fp
KXNFLANYTD-25NOV23PITCHI-CHIKMONANGAI25,Pittsburgh at Chicago: Anytime Touchdown Scorer: Kyle Monangai,KXNFLANYTD-25NOV23PITCHI,binary,finalized,yes,1.0,2025-11-21T19:59:01.506788Z,2025-11-21 20:03:00+00:00,2025-11-23 21:31:25.702121+00:00,2025-11-23T21:37:28.680963Z,3945.0,0.0,0.0,2025-11,historical,3945.0,mid,2025-11__mid,20260409,volume_fp
KXNFLFIRSTTD-25NOV30ARITB-TBCOTTON88,Arizona at Tampa Bay: First Touchdown Scorer: Cade Otton,KXNFLFIRSTTD-25NOV30ARITB,binary,finalized,no,0.0,2025-11-28T23:01:35.915904Z,2025-11-28 23:06:00+00:00,2025-11-30 21:10:37.946669+00:00,2025-11-30T21:16:38.517648Z,3339.0,0.0,0.0,2025-11,historical,3339.0,mid,2025-11__mid,20260409,volume_fp
KXNFLPASSTDS-25NOV23JACARI-ARIJBRISSETT7-2,Jacoby Brissett records 2+ passing touchdowns,KXNFLPASSTDS-25NOV23JACARI,binary,finalized,no,0.0,2025-11-21T19:59:22.563759Z,2025-11-21 20:03:00+00:00,2025-11-24 00:50:01.064128+00:00,2025-11-24T00:56:36.29737Z,1427.0,0.0,0.0,2025-11,historical,1427.0,mid,2025-11__mid,20260409,volume_fp
KXNFLPASSTDS-25NOV30LACAR-LAMSTAFFORD9-3,Matthew Stafford records 3+ passing touchdowns,KXNFLPASSTDS-25NOV30LACAR,binary,finalized,no,0.0,2025-11-28T23:01:40.015038Z,2025-11-28 23:06:00+00:00,2025-11-30 21:10:23.032268+00:00,2025-11-30T21:16:23.494592Z,1483.0,0.0,0.0,2025-11,historical,1483.0,mid,2025-11__mid,20260409,volume_fp
KXNFLREC-25NOV09NOCAR-NOJJOHNSON83-2,Juwan Johnson records 2+ receptions,KXNFLREC-25NOV09NOCAR,binary,finalized,yes,1.0,2025-11-08T01:18:17.343857Z,2025-11-08 01:22:00+00:00,2025-11-09 21:09:53.300817+00:00,2025-11-09T21:16:05.563235Z,844.0,0.0,0.0,2025-11,historical,844.0,mid,2025-11__mid,20260409,volume_fp
KXNFLRECYDS-25NOV30LACAR-LADALLEN87-20,Davis Allen records 20+ receiving yards,KXNFLRECYDS-25NOV30LACAR,binary,finalized,no,0.0,2025-11-28T23:06:12.049027Z,2025-11-28 23:10:00+00:00,2025-11-30 21:10:35.596268+00:00,2025-11-30T21:16:35.507243Z,2330.0,0.0,0.0,2025-11,historical,2330.0,mid,2025-11__mid,20260409,volume_fp
KXNFLRSHYDS-25NOV20BUFHOU-BUFJALLEN17-20,Josh Allen records 20+ rushing yards,KXNFLRSHYDS-25NOV20BUFHOU,binary,finalized,yes,1.0,2025-11-18T16:05:19.926997Z,2025-11-18 16:10:00+00:00,2025-11-21 04:44:52.229560+00:00,2025-11-21T04:50:57.014881Z,2590.0,0.0,0.0,2025-11,historical,2590.0,mid,2025-11__mid,20260409,volume_fp
KXNHLSPREAD-25NOV01CHIEDM-EDM2,Edmonton wins by over 2.5 goals?,KXNHLSPREAD-25NOV01CHIEDM,binary,finalized,no,0.0,2025-10-30T04:02:08.094756Z,2025-10-30 08:06:00+00:00,2025-11-02 05:00:18.656704+00:00,2025-11-02T05:06:18.915225Z,1169.0,0.0,0.0,2025-11,historical,1169.0,mid,2025-11__mid,20260409,volume_fp
KXNHLSPREAD-25NOV02CGYPHI-CGY1,Calgary wins by over 1.5 goals?,KXNHLSPREAD-25NOV02CGYPHI,binary,finalized,no,0.0,2025-10-31T01:02:38.389664Z,2025-10-31 05:06:00+00:00,2025-11-03 03:05:14.889666+00:00,2025-11-03T03:11:14.885899Z,1356.0,0.0,0.0,2025-11,historical,1356.0,mid,2025-11__mid,20260409,volume_fp
KXNHLSPREAD-25NOV08DALNSH-NSH1,Nashville wins by over 1.5 goals?,KXNHLSPREAD-25NOV08DALNSH,binary,finalized,no,0.0,2025-11-05T23:02:44.325386Z,2025-11-06 04:06:00+00:00,2025-11-08 23:34:58.040802+00:00,2025-11-08T23:40:58.758733Z,1047.0,0.0,0.0,2025-11,historical,1047.0,mid,2025-11__mid,20260409,volume_fp
KXNHLSPREAD-25NOV28NJBUF-BUF1,Buffalo wins by over 1.5 goals?,KXNHLSPREAD-25NOV28NJBUF,binary,finalized,no,0.0,2025-11-25T23:01:49.094508Z,2025-11-26 04:06:00+00:00,2025-11-29 00:25:17.002114+00:00,2025-11-29T00:31:17.91981Z,1181.0,0.0,0.0,2025-11,historical,1181.0,mid,2025-11__mid,20260409,volume_fp
KXNHLTOTAL-25NOV24CBJWSH-6,Columbus vs Washington: Total Points,KXNHLTOTAL-25NOV24CBJWSH,binary,finalized,no,0.0,2025-11-22T02:02:08.24522Z,2025-11-22 07:06:00+00:00,2025-11-25 02:55:06.618869+00:00,2025-11-25T03:01:07.125151Z,6733.0,0.0,0.0,2025-11,historical,6733.0,mid,2025-11__mid,20260409,volume_fp
KXEPLFIRSTGOAL-25DEC03WOLNFO-WOLJLARSE9,Nottingham at Wolverhampton: First Goalscorer: Jorgen Strand Larsen,KXEPLFIRSTGOAL-25DEC03WOLNFO,binary,finalized,no,0.0,2025-12-03T19:00:57.296947Z,2025-12-03 19:05:00+00:00,2025-12-03 20:07:55.377000+00:00,2025-12-03T22:11:42.197562Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXEPLFIRSTGOAL-25DEC14BRELEE-LEEJRODON6,Leeds United at Brentford: First Goalscorer: Joe Rodon,KXEPLFIRSTGOAL-25DEC14BRELEE,binary,finalized,no,0.0,2025-12-14T15:30:46.534453Z,2025-12-14 15:35:00+00:00,2025-12-14 18:01:25.855153+00:00,2025-12-14T19:11:25.311229Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXEPLGOAL-25DEC06LEELFC-LFCAISAK9-1,Alexander Isak records 1+ goals,KXEPLGOAL-25DEC06LEELFC,binary,finalized,no,0.0,2025-12-06T19:14:29.131074Z,2025-12-06 19:19:00+00:00,2025-12-06 19:40:13.374125+00:00,2025-12-06T20:11:13.30797Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXEPLGOAL-25DEC20EVEARS-EVECALCAR24-1,Carlos Alcaraz records 1+ goals,KXEPLGOAL-25DEC20EVEARS,binary,finalized,no,0.0,2025-12-20T19:00:51.250646Z,2025-12-20 19:05:00+00:00,2025-12-20 21:39:41.139367+00:00,2025-12-20T22:46:21.600287Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXEPLGOAL-25DEC21AVLMUN-AVLOWATKI11-2,Ollie Watkins records 2+ goals,KXEPLGOAL-25DEC21AVLMUN,binary,finalized,no,0.0,2025-12-21T15:30:37.428428Z,2025-12-21 15:35:00+00:00,2025-12-21 18:13:17.933548+00:00,2025-12-21T20:30:59.555628Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXFEATURE21SAVAGE-25-WEE,Who will feature on 'WHAT HAPPENED TO THE STREETS?' by 21 Savage?,KXFEATURE21SAVAGE,binary,finalized,no,0.0,2025-12-09T15:53:17.422209Z,2025-12-10 04:00:00+00:00,2025-12-12 17:57:00.460004+00:00,2025-12-12T18:27:03.306735Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNBA3PT-25DEC05DALOKC-OKCSGILGEOUSALEXANDERPG-5,Shai Gilgeous-Alexander records 5+ threes,KXNBA3PT-25DEC05DALOKC,binary,finalized,no,0.0,2025-12-05T08:02:11.725617Z,2025-12-05 08:06:00+00:00,2025-12-06 11:44:38.903865+00:00,2025-12-06T11:50:39.500924Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNBA3PT-25DEC28PHIOKC-PHITMAXEY0-5,Tyrese Maxey records 5+ threes,KXNBA3PT-25DEC28PHIOKC,binary,finalized,no,0.0,2025-12-28T08:01:10.748703Z,2025-12-28 08:06:00+00:00,2025-12-29 00:10:33.536037+00:00,2025-12-29T00:16:41.7912Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNBAPTS-25DEC01CLEIND-INDPSIAKAMPF-30,Pascal Siakam records 30+ points,KXNBAPTS-25DEC01CLEIND,binary,finalized,no,0.0,2025-12-01T16:10:34.711983Z,2025-12-01 16:15:00+00:00,2025-12-02 02:49:55.378695+00:00,2025-12-02T02:56:08.129464Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNBAPTS-25DEC18ORLDEN-ORLPBANCHERO5-35,Paolo Banchero records 35+ points,KXNBAPTS-25DEC18ORLDEN,binary,finalized,no,0.0,2025-12-17T11:01:47.159129Z,2025-12-17 11:06:00+00:00,2025-12-19 04:34:32.962079+00:00,2025-12-19T04:40:41.78589Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNBAPTS-25DEC26MIAATL-ATLJJOHNSON1-35,Jalen Johnson records 35+ points,KXNBAPTS-25DEC26MIAATL,binary,finalized,no,0.0,2025-12-26T03:01:29.765662Z,2025-12-26 03:05:00+00:00,2025-12-27 02:30:15.485467+00:00,2025-12-27T02:36:21.82146Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNBAREB-25DEC28GSWTOR-GSWDGREEN23-8,Draymond Green records 8+ rebounds,KXNBAREB-25DEC28GSWTOR,binary,finalized,no,0.0,2025-12-28T11:01:28.648419Z,2025-12-28 11:06:00+00:00,2025-12-28 23:24:33.237621+00:00,2025-12-28T23:30:41.725528Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNFLREC-25DEC27BALGB-GBJJACOBS8-5,Josh Jacobs records 5+ receptions,KXNFLREC-25DEC27BALGB,binary,finalized,no,0.0,2025-12-27T21:11:02.1704Z,2025-12-27 21:16:00+00:00,2025-12-28 04:34:48.535272+00:00,2025-12-28T04:40:59.476923Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC02VANCOL-VANEPETTERSSON40-1,Elias Pettersson records 1+ assists,KXNHLAST-25DEC02VANCOL,binary,finalized,no,0.0,2025-12-03T01:02:17.578796Z,2025-12-03 01:06:00+00:00,2025-12-03 04:35:56.587710+00:00,2025-12-03T05:06:57.072427Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC06WPGEDM-EDMLDRAISAITL29-2,Leon Draisaitl records 2+ assists,KXNHLAST-25DEC06WPGEDM,binary,finalized,no,0.0,2025-12-07T00:01:48.707141Z,2025-12-07 00:06:00+00:00,2025-12-07 05:31:28.032854+00:00,2025-12-07T06:02:28.470694Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC10DETCGY-DETLRAYMOND23-1,Lucas Raymond records 1+ assists,KXNHLAST-25DEC10DETCGY,binary,finalized,yes,1.0,2025-12-10T22:31:41.18988Z,2025-12-10 22:36:00+00:00,2025-12-11 04:30:34.452792+00:00,2025-12-11T05:01:34.509958Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC11ANANYI-NYIMSCHAEFER48-1,Matthew Schaefer records 1+ assists,KXNHLAST-25DEC11ANANYI,binary,finalized,no,0.0,2025-12-11T21:02:16.035459Z,2025-12-11 21:06:00+00:00,2025-12-12 04:58:33.118750+00:00,2025-12-12T05:29:34.543175Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC11TBNJ-TBNKUCHEROV86-1,Nikita Kucherov records 1+ assists,KXNHLAST-25DEC11TBNJ,binary,finalized,yes,1.0,2025-12-11T21:02:16.522825Z,2025-12-11 21:06:00+00:00,2025-12-12 04:58:22.967103+00:00,2025-12-12T05:29:24.25364Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC13FLADAL-FLABMARCHAND63-2,Brad Marchand records 2+ assists,KXNHLAST-25DEC13FLADAL,binary,finalized,no,0.0,2025-12-13T22:02:15.792125Z,2025-12-13 22:06:00+00:00,2025-12-14 04:01:21.578533+00:00,2025-12-14T04:32:21.417921Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC15LADAL-DALJBENN14-1,Jamie Benn records 1+ assists,KXNHLAST-25DEC15LADAL,binary,finalized,no,0.0,2025-12-15T22:01:34.071949Z,2025-12-15 22:05:00+00:00,2025-12-16 04:00:59.819905+00:00,2025-12-16T04:32:25.989732Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC16CHITOR-TORECOWAN53-1,Easton Cowan records 1+ assists,KXNHLAST-25DEC16CHITOR,binary,finalized,no,0.0,2025-12-16T21:02:03.383368Z,2025-12-16 21:06:00+00:00,2025-12-17 03:02:16.706139+00:00,2025-12-17T03:33:34.471066Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC18NYRSTL-NYRWCUYLLE50-1,Will Cuylle records 1+ assists,KXNHLAST-25DEC18NYRSTL,binary,finalized,yes,1.0,2025-12-18T22:02:06.09907Z,2025-12-18 22:06:00+00:00,2025-12-19 04:01:49.758522+00:00,2025-12-19T04:32:51.346433Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC19DALANA-ANATTERRY19-1,Troy Terry records 1+ assists,KXNHLAST-25DEC19DALANA,binary,finalized,yes,1.0,2025-12-20T00:01:51.412081Z,2025-12-20 00:06:00+00:00,2025-12-20 06:00:52.152835+00:00,2025-12-20T06:32:01.324642Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC20CARTB-TBGGONCALVES93-2,Gage Goncalves records 2+ assists,KXNHLAST-25DEC20CARTB,binary,finalized,no,0.0,2025-12-20T21:01:49.086084Z,2025-12-20 21:06:00+00:00,2025-12-21 03:02:12.721039+00:00,2025-12-21T03:33:19.23612Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC23BUFOTT-OTTTCHABOT72-2,Thomas Chabot records 2+ assists,KXNHLAST-25DEC23BUFOTT,binary,finalized,no,0.0,2025-12-23T21:01:26.544326Z,2025-12-23 21:05:00+00:00,2025-12-24 03:02:47.592330+00:00,2025-12-24T03:33:50.230352Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC27TBFLA-TBBPOINT21-2,Brayden Point records 2+ assists,KXNHLAST-25DEC27TBFLA,binary,finalized,no,0.0,2025-12-27T21:02:30.499355Z,2025-12-27 21:06:00+00:00,2025-12-28 03:04:52.361960+00:00,2025-12-28T03:36:01.75234Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC29BOSCGY-CGYJHUBERDEAU10-2,Jonathan Huberdeau records 2+ assists,KXNHLAST-25DEC29BOSCGY,binary,finalized,no,0.0,2025-12-29T23:01:57.620145Z,2025-12-29 23:06:00+00:00,2025-12-30 05:03:14.461041+00:00,2025-12-30T05:34:21.617648Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC29MINVGK-VGKMMARNER93-1,Mitch Marner records 1+ assists,KXNHLAST-25DEC29MINVGK,binary,finalized,yes,1.0,2025-12-30T00:02:20.364552Z,2025-12-30 00:06:00+00:00,2025-12-30 05:31:58.567420+00:00,2025-12-30T06:03:01.626665Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLAST-25DEC29NSHUTA-NSHFFORSBERG9-2,Filip Forsberg records 2+ assists,KXNHLAST-25DEC29NSHUTA,binary,finalized,no,0.0,2025-12-29T23:02:00.351154Z,2025-12-29 23:06:00+00:00,2025-12-30 05:04:56.197817+00:00,2025-12-30T05:36:02.007722Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLFIRSTGOAL-25DEC06CBJFLA-CBJAFANTILLI19,CBJ Blue Jackets at FLA Panthers: First Goal: Adam Fantilli,KXNHLFIRSTGOAL-25DEC06CBJFLA,binary,finalized,no,0.0,2025-12-06T17:31:47.520975Z,2025-12-06 17:36:00+00:00,2025-12-07 01:03:34.949497+00:00,2025-12-07T01:34:35.43374Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLFIRSTGOAL-25DEC06UTACGY-UTALCROUSE67,UTA Mammoth at CGY Flames: First Goal: Lawson Crouse,KXNHLFIRSTGOAL-25DEC06UTACGY,binary,finalized,no,0.0,2025-12-06T21:02:06.839426Z,2025-12-06 21:06:00+00:00,2025-12-07 03:02:09.329796+00:00,2025-12-07T03:33:33.920316Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLFIRSTGOAL-25DEC11STLNSH-STLJNEIGHBOURS63,STL Blues at NSH Predators: First Goal: Jake Neighbours,KXNHLFIRSTGOAL-25DEC11STLNSH,binary,finalized,no,0.0,2025-12-11T22:02:09.017925Z,2025-12-11 22:06:00+00:00,2025-12-12 04:57:33.512522+00:00,2025-12-12T05:28:33.730587Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLFIRSTGOAL-25DEC21NYRNSH-NSHRJOSI59,NYR Rangers at NSH Predators: First Goal: Roman Josi,KXNHLFIRSTGOAL-25DEC21NYRNSH,binary,finalized,no,0.0,2025-12-21T21:02:05.680969Z,2025-12-21 21:06:00+00:00,2025-12-22 03:02:53.925740+00:00,2025-12-22T03:33:59.223892Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLGOAL-25DEC18CHIMTL-MTLCCAUFIELD13,CHI Blackhawks at MTL Canadiens: Anytime Goal: Cole Caufield,KXNHLGOAL-25DEC18CHIMTL,binary,finalized,no,0.0,2025-12-18T21:01:50.919855Z,2025-12-18 21:06:00+00:00,2025-12-19 03:32:42.711043+00:00,2025-12-19T04:03:51.263845Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC02DALNYR-NYRVTROCHECK16-1,Vincent Trocheck records 1+ points,KXNHLPTS-25DEC02DALNYR,binary,finalized,yes,1.0,2025-12-02T23:02:25.980929Z,2025-12-02 23:06:00+00:00,2025-12-03 03:01:24.144527+00:00,2025-12-03T03:32:40.359556Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC02VANCOL-COLMNECAS88-1,Martin Necas records 1+ points,KXNHLPTS-25DEC02VANCOL,binary,finalized,no,0.0,2025-12-03T01:02:21.544387Z,2025-12-03 01:06:00+00:00,2025-12-03 04:36:12.905309+00:00,2025-12-03T05:07:13.099062Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC03BUFPHI-BUFTTHOMPSON72-2,Tage Thompson records 2+ points,KXNHLPTS-25DEC03BUFPHI,binary,finalized,no,0.0,2025-12-03T23:02:03.278428Z,2025-12-03 23:06:00+00:00,2025-12-04 10:31:11.857510+00:00,2025-12-04T11:02:12.021774Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC03DALNJ-NJSNOESEN11-1,Stefan Noesen records 1+ points,KXNHLPTS-25DEC03DALNJ,binary,finalized,no,0.0,2025-12-03T23:02:03.389962Z,2025-12-03 23:06:00+00:00,2025-12-04 02:56:12.705603+00:00,2025-12-04T03:27:13.233833Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC06DETSEA-DETJVANRIEMSDYK21-2,James van Riemsdyk records 2+ points,KXNHLPTS-25DEC06DETSEA,binary,finalized,no,0.0,2025-12-07T00:01:46.902751Z,2025-12-07 00:06:00+00:00,2025-12-07 06:02:44.857973+00:00,2025-12-07T06:33:44.514807Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC06WPGEDM-EDMAMANGIAPANE88-2,Andrew Mangiapane records 2+ points,KXNHLPTS-25DEC06WPGEDM,binary,finalized,no,0.0,2025-12-07T00:01:55.621681Z,2025-12-07 00:06:00+00:00,2025-12-07 05:31:55.261731+00:00,2025-12-07T06:02:55.470378Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC09COLNSH-NSHFFORSBERG9-2,Filip Forsberg records 2+ points,KXNHLPTS-25DEC09COLNSH,binary,finalized,no,0.0,2025-12-09T23:32:01.043875Z,2025-12-09 23:36:00+00:00,2025-12-10 06:00:49.071552+00:00,2025-12-10T06:31:49.667447Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC09COLNSH-NSHROREILLY90-1,Ryan O'Reilly records 1+ points,KXNHLPTS-25DEC09COLNSH,binary,finalized,yes,1.0,2025-12-09T23:32:01.043875Z,2025-12-09 23:36:00+00:00,2025-12-10 06:00:46.933707+00:00,2025-12-10T06:31:47.661968Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC11SJTOR-TORECOWAN53-2,Easton Cowan records 2+ points,KXNHLPTS-25DEC11SJTOR,binary,finalized,no,0.0,2025-12-11T21:02:57.148585Z,2025-12-11 21:06:00+00:00,2025-12-12 04:58:50.678575+00:00,2025-12-12T05:29:52.995898Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC11STLNSH-NSHNBLANKENBURG37-3,Nick Blankenburg records 3+ points,KXNHLPTS-25DEC11STLNSH,binary,finalized,no,0.0,2025-12-11T22:02:01.425742Z,2025-12-11 22:06:00+00:00,2025-12-12 04:58:41.586784+00:00,2025-12-12T05:29:44.927751Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC14BUFSEA-SEABMONTOUR62-2,Brandon Montour records 2+ points,KXNHLPTS-25DEC14BUFSEA,binary,finalized,no,0.0,2025-12-14T22:02:03.35291Z,2025-12-14 22:06:00+00:00,2025-12-15 04:00:53.589991+00:00,2025-12-15T04:32:15.506606Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC14UTAPIT-PITTNOVAK18-3,Thomas Novak records 3+ points,KXNHLPTS-25DEC14UTAPIT,binary,finalized,no,0.0,2025-12-14T17:02:07.757607Z,2025-12-14 17:06:00+00:00,2025-12-14 23:02:55.480054+00:00,2025-12-15T00:49:49.929354Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC15NSHSTL-STLJFAULK72-2,Justin Faulk records 2+ points,KXNHLPTS-25DEC15NSHSTL,binary,finalized,no,0.0,2025-12-15T22:01:37.172472Z,2025-12-15 22:05:00+00:00,2025-12-16 04:01:09.540363+00:00,2025-12-16T04:32:26.633032Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
KXNHLPTS-25DEC17NJVGK-NJOPALAT18-3,Ondrej Palat records 3+ points,KXNHLPTS-25DEC17NJVGK,binary,finalized,no,0.0,2025-12-18T00:01:56.035331Z,2025-12-18 00:05:00+00:00,2025-12-18 06:31:00.447784+00:00,2025-12-18T07:02:00.840135Z,0.0,0.0,0.0,2025-12,historical,0.0,all,2025-12__all,20260409,volume_fp
