ticker,title,result,outcome,resolution_month,liquidity_bucket,timepoint,target_ts,candle_end_ts,time_diff_seconds,implied_prob,matched
KXNCAAMBTOTAL-25NOV11MURRSMU-160,Murray St. at SMU: Total Points,yes,1.0,2025-11,low,1d_before_close,1762833604,,,,False
KXNCAAMBTOTAL-25NOV11MURRSMU-160,Murray St. at SMU: Total Points,yes,1.0,2025-11,low,6h_before_close,1762898404,,,,False
KXNCAAMBTOTAL-25NOV11MURRSMU-160,Murray St. at SMU: Total Points,yes,1.0,2025-11,low,1h_before_close,1762916404,,,,False
KXNCAAMBTOTAL-25NOV11MURRSMU-160,Murray St. at SMU: Total Points,yes,1.0,2025-11,low,last_preclose,1762920004,1762920000.0,4.0,0.99,True
KXNCAAMBTOTAL-25NOV12UALRMARQ-158,Little Rock at Marquette: Total Points,no,0.0,2025-11,low,1d_before_close,1762920296,,,,False
KXNCAAMBTOTAL-25NOV12UALRMARQ-158,Little Rock at Marquette: Total Points,no,0.0,2025-11,low,6h_before_close,1762985096,1762988400.0,3304.0,0.41,True
KXNCAAMBTOTAL-25NOV12UALRMARQ-158,Little Rock at Marquette: Total Points,no,0.0,2025-11,low,1h_before_close,1763003096,1763002800.0,296.0,0.01,True
KXNCAAMBTOTAL-25NOV12UALRMARQ-158,Little Rock at Marquette: Total Points,no,0.0,2025-11,low,last_preclose,1763006696,1763002800.0,3896.0,0.01,True
KXNCAAMBTOTAL-25NOV21PFWSLU-150,Purdue Fort Wayne at Saint Louis: Total Points,yes,1.0,2025-11,low,1d_before_close,1763694346,,,,False
KXNCAAMBTOTAL-25NOV21PFWSLU-150,Purdue Fort Wayne at Saint Louis: Total Points,yes,1.0,2025-11,low,6h_before_close,1763759146,,,,False
KXNCAAMBTOTAL-25NOV21PFWSLU-150,Purdue Fort Wayne at Saint Louis: Total Points,yes,1.0,2025-11,low,1h_before_close,1763777146,,,,False
KXNCAAMBTOTAL-25NOV21PFWSLU-150,Purdue Fort Wayne at Saint Louis: Total Points,yes,1.0,2025-11,low,last_preclose,1763780746,1763780400.0,346.0,0.99,True
KXNCAAMBTOTAL-25NOV28DEPGT-158,DePaul at Georgia Tech: Total Points,no,0.0,2025-11,low,1d_before_close,1764299993,,,,False
KXNCAAMBTOTAL-25NOV28DEPGT-158,DePaul at Georgia Tech: Total Points,no,0.0,2025-11,low,6h_before_close,1764364793,,,,False
KXNCAAMBTOTAL-25NOV28DEPGT-158,DePaul at Georgia Tech: Total Points,no,0.0,2025-11,low,1h_before_close,1764382793,,,,False
KXNCAAMBTOTAL-25NOV28DEPGT-158,DePaul at Georgia Tech: Total Points,no,0.0,2025-11,low,last_preclose,1764386393,1764385200.0,1193.0,0.01,True
KXNFLFIRSTTD-25NOV02LACTEN-TENEAYOMANOR5,Los Angeles C at Tennessee: First Touchdown Scorer: Elic Ayomanor,no,0.0,2025-11,low,1d_before_close,1762023655,,,,False
KXNFLFIRSTTD-25NOV02LACTEN-TENEAYOMANOR5,Los Angeles C at Tennessee: First Touchdown Scorer: Elic Ayomanor,no,0.0,2025-11,low,6h_before_close,1762088455,,,,False
KXNFLFIRSTTD-25NOV02LACTEN-TENEAYOMANOR5,Los Angeles C at Tennessee: First Touchdown Scorer: Elic Ayomanor,no,0.0,2025-11,low,1h_before_close,1762106455,,,,False
KXNFLFIRSTTD-25NOV02LACTEN-TENEAYOMANOR5,Los Angeles C at Tennessee: First Touchdown Scorer: Elic Ayomanor,no,0.0,2025-11,low,last_preclose,1762110055,1762099200.0,10855.0,0.05,True
KXNFLPASSYDS-25NOV09PITLAC-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,no,0.0,2025-11,low,1d_before_close,1762663471,,,,False
KXNFLPASSYDS-25NOV09PITLAC-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,no,0.0,2025-11,low,6h_before_close,1762728271,,,,False
KXNFLPASSYDS-25NOV09PITLAC-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,no,0.0,2025-11,low,1h_before_close,1762746271,,,,False
KXNFLPASSYDS-25NOV09PITLAC-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,no,0.0,2025-11,low,last_preclose,1762749871,1762740000.0,9871.0,0.05,True
KXNFLREC-25NOV13NYJNE-NESDIGGS8-6,Stefon Diggs records 6+ receptions,yes,1.0,2025-11,low,1d_before_close,1763008177,1763017200.0,9023.0,0.4,True
KXNFLREC-25NOV13NYJNE-NESDIGGS8-6,Stefon Diggs records 6+ receptions,yes,1.0,2025-11,low,6h_before_close,1763072977,1763074800.0,1823.0,0.41,True
KXNFLREC-25NOV13NYJNE-NESDIGGS8-6,Stefon Diggs records 6+ receptions,yes,1.0,2025-11,low,1h_before_close,1763090977,1763089200.0,1777.0,0.99,True
KXNFLREC-25NOV13NYJNE-NESDIGGS8-6,Stefon Diggs records 6+ receptions,yes,1.0,2025-11,low,last_preclose,1763094577,1763092800.0,1777.0,0.99,True
KXNFLREC-25NOV23MINGB-MINJJEFFERSON18-5,Justin Jefferson records 5+ receptions,no,0.0,2025-11,low,1d_before_close,1763846787,,,,False
KXNFLREC-25NOV23MINGB-MINJJEFFERSON18-5,Justin Jefferson records 5+ receptions,no,0.0,2025-11,low,6h_before_close,1763911587,1763917200.0,5613.0,0.66,True
KXNFLREC-25NOV23MINGB-MINJJEFFERSON18-5,Justin Jefferson records 5+ receptions,no,0.0,2025-11,low,1h_before_close,1763929587,,,,False
KXNFLREC-25NOV23MINGB-MINJJEFFERSON18-5,Justin Jefferson records 5+ receptions,no,0.0,2025-11,low,last_preclose,1763933187,1763924400.0,8787.0,0.66,True
KXNFLREC-25NOV24CARSF-CARJSANDERS0-1,Ja'Tavion Sanders records 1+ receptions,yes,1.0,2025-11,low,1d_before_close,1763958010,,,,False
KXNFLREC-25NOV24CARSF-CARJSANDERS0-1,Ja'Tavion Sanders records 1+ receptions,yes,1.0,2025-11,low,6h_before_close,1764022810,1764028800.0,5990.0,0.9,True
KXNFLREC-25NOV24CARSF-CARJSANDERS0-1,Ja'Tavion Sanders records 1+ receptions,yes,1.0,2025-11,low,1h_before_close,1764040810,,,,False
KXNFLREC-25NOV24CARSF-CARJSANDERS0-1,Ja'Tavion Sanders records 1+ receptions,yes,1.0,2025-11,low,last_preclose,1764044410,1764028800.0,15610.0,0.9,True
KXNFLRECYDS-25NOV02JACLV-JACPWASHINGTON11-50,Parker Washington records 50+ receiving yards,yes,1.0,2025-11,low,1d_before_close,1762045571,,,,False
KXNFLRECYDS-25NOV02JACLV-JACPWASHINGTON11-50,Parker Washington records 50+ receiving yards,yes,1.0,2025-11,low,6h_before_close,1762110371,,,,False
KXNFLRECYDS-25NOV02JACLV-JACPWASHINGTON11-50,Parker Washington records 50+ receiving yards,yes,1.0,2025-11,low,1h_before_close,1762128371,1762128000.0,371.0,0.99,True
KXNFLRECYDS-25NOV02JACLV-JACPWASHINGTON11-50,Parker Washington records 50+ receiving yards,yes,1.0,2025-11,low,last_preclose,1762131971,1762128000.0,3971.0,0.99,True
KXNFLRECYDS-25NOV16WASMIA-WASJBATES87-30,John Bates records 30+ receiving yards,no,0.0,2025-11,low,1d_before_close,1763229300,,,,False
KXNFLRECYDS-25NOV16WASMIA-WASJBATES87-30,John Bates records 30+ receiving yards,no,0.0,2025-11,low,6h_before_close,1763294100,1763294400.0,300.0,0.21,True
KXNFLRECYDS-25NOV16WASMIA-WASJBATES87-30,John Bates records 30+ receiving yards,no,0.0,2025-11,low,1h_before_close,1763312100,,,,False
KXNFLRECYDS-25NOV16WASMIA-WASJBATES87-30,John Bates records 30+ receiving yards,no,0.0,2025-11,low,last_preclose,1763315700,1763294400.0,21300.0,0.21,True
KXNFLRECYDS-25NOV23NYJBAL-BALZFLOWERS4-50,Zay Flowers records 50+ receiving yards,yes,1.0,2025-11,low,1d_before_close,1763846444,,,,False
KXNFLRECYDS-25NOV23NYJBAL-BALZFLOWERS4-50,Zay Flowers records 50+ receiving yards,yes,1.0,2025-11,low,6h_before_close,1763911244,1763917200.0,5956.0,0.69,True
KXNFLRECYDS-25NOV23NYJBAL-BALZFLOWERS4-50,Zay Flowers records 50+ receiving yards,yes,1.0,2025-11,low,1h_before_close,1763929244,,,,False
KXNFLRECYDS-25NOV23NYJBAL-BALZFLOWERS4-50,Zay Flowers records 50+ receiving yards,yes,1.0,2025-11,low,last_preclose,1763932844,1763931600.0,1244.0,0.99,True
KXNFLRSHYDS-25NOV16BALCLE-BALLJACKSON8-50,Lamar Jackson records 50+ rushing yards,no,0.0,2025-11,low,1d_before_close,1763253880,,,,False
KXNFLRSHYDS-25NOV16BALCLE-BALLJACKSON8-50,Lamar Jackson records 50+ rushing yards,no,0.0,2025-11,low,6h_before_close,1763318680,1763312400.0,6280.0,0.34,True
KXNFLRSHYDS-25NOV16BALCLE-BALLJACKSON8-50,Lamar Jackson records 50+ rushing yards,no,0.0,2025-11,low,1h_before_close,1763336680,,,,False
KXNFLRSHYDS-25NOV16BALCLE-BALLJACKSON8-50,Lamar Jackson records 50+ rushing yards,no,0.0,2025-11,low,last_preclose,1763340280,1763330400.0,9880.0,0.41,True
KXPGATOUR-WOWTC25-BTHO,Will Braden Thornberry win the World Wide Technology Championship?,no,0.0,2025-11,low,1d_before_close,1762645399,,,,False
KXPGATOUR-WOWTC25-BTHO,Will Braden Thornberry win the World Wide Technology Championship?,no,0.0,2025-11,low,6h_before_close,1762710199,,,,False
KXPGATOUR-WOWTC25-BTHO,Will Braden Thornberry win the World Wide Technology Championship?,no,0.0,2025-11,low,1h_before_close,1762728199,,,,False
KXPGATOUR-WOWTC25-BTHO,Will Braden Thornberry win the World Wide Technology Championship?,no,0.0,2025-11,low,last_preclose,1762731799,1762441200.0,290599.0,0.01,True
KXVALPLIND-25-TNEM,Will Team Nemesis win the Predator League 2026: Indonesia?,no,0.0,2025-11,low,1d_before_close,1763334863,1763334000.0,863.0,0.79,True
KXVALPLIND-25-TNEM,Will Team Nemesis win the Predator League 2026: Indonesia?,no,0.0,2025-11,low,6h_before_close,1763399663,,,,False
KXVALPLIND-25-TNEM,Will Team Nemesis win the Predator League 2026: Indonesia?,no,0.0,2025-11,low,1h_before_close,1763417663,,,,False
KXVALPLIND-25-TNEM,Will Team Nemesis win the Predator League 2026: Indonesia?,no,0.0,2025-11,low,last_preclose,1763421263,1763334000.0,87263.0,0.79,True
KXCDASEATS-25OCT29-B15,Will Christian Democratic Appeal (CDA) win below 15 seats in 2025 Dutch general election?,no,0.0,2025-11,mid,1d_before_close,1762467537,,,,False
KXCDASEATS-25OCT29-B15,Will Christian Democratic Appeal (CDA) win below 15 seats in 2025 Dutch general election?,no,0.0,2025-11,mid,6h_before_close,1762532337,,,,False
KXCDASEATS-25OCT29-B15,Will Christian Democratic Appeal (CDA) win below 15 seats in 2025 Dutch general election?,no,0.0,2025-11,mid,1h_before_close,1762550337,,,,False
KXCDASEATS-25OCT29-B15,Will Christian Democratic Appeal (CDA) win below 15 seats in 2025 Dutch general election?,no,0.0,2025-11,mid,last_preclose,1762553937,1762362000.0,191937.0,0.01,True
KXNBAPTS-25NOV26NYKCHA-NYKJBRUNSONPG-25,Jalen Brunson records 25+ points,yes,1.0,2025-11,mid,1d_before_close,1764128078,,,,False
KXNBAPTS-25NOV26NYKCHA-NYKJBRUNSONPG-25,Jalen Brunson records 25+ points,yes,1.0,2025-11,mid,6h_before_close,1764192878,,,,False
KXNBAPTS-25NOV26NYKCHA-NYKJBRUNSONPG-25,Jalen Brunson records 25+ points,yes,1.0,2025-11,mid,1h_before_close,1764210878,,,,False
KXNBAPTS-25NOV26NYKCHA-NYKJBRUNSONPG-25,Jalen Brunson records 25+ points,yes,1.0,2025-11,mid,last_preclose,1764214478,1764208800.0,5678.0,0.99,True
KXNBASPREAD-25NOV11DENSAC-SAC7,Sacramento wins by over 7.5 Points?,no,0.0,2025-11,mid,1d_before_close,1762843767,1762848000.0,4233.0,0.31,True
KXNBASPREAD-25NOV11DENSAC-SAC7,Sacramento wins by over 7.5 Points?,no,0.0,2025-11,mid,6h_before_close,1762908567,1762909200.0,633.0,0.13,True
KXNBASPREAD-25NOV11DENSAC-SAC7,Sacramento wins by over 7.5 Points?,no,0.0,2025-11,mid,1h_before_close,1762926567,1762927200.0,633.0,0.13,True
KXNBASPREAD-25NOV11DENSAC-SAC7,Sacramento wins by over 7.5 Points?,no,0.0,2025-11,mid,last_preclose,1762930167,1762927200.0,2967.0,0.13,True
KXNBATOTAL-25NOV03SACDEN-242,Sacramento at Denver: Total Points,yes,1.0,2025-11,mid,1d_before_close,1762145098,,,,False
KXNBATOTAL-25NOV03SACDEN-242,Sacramento at Denver: Total Points,yes,1.0,2025-11,mid,6h_before_close,1762209898,,,,False
KXNBATOTAL-25NOV03SACDEN-242,Sacramento at Denver: Total Points,yes,1.0,2025-11,mid,1h_before_close,1762227898,1762228800.0,902.0,0.78,True
KXNBATOTAL-25NOV03SACDEN-242,Sacramento at Denver: Total Points,yes,1.0,2025-11,mid,last_preclose,1762231498,1762228800.0,2698.0,0.78,True
KXNCAAFSPREAD-25NOV01PITTSTAN-PITT9,Pittsburgh wins by over 9.5 points?,yes,1.0,2025-11,mid,1d_before_close,1761957350,1761948000.0,9350.0,0.63,True
KXNCAAFSPREAD-25NOV01PITTSTAN-PITT9,Pittsburgh wins by over 9.5 points?,yes,1.0,2025-11,mid,6h_before_close,1762022150,1762020000.0,2150.0,0.62,True
KXNCAAFSPREAD-25NOV01PITTSTAN-PITT9,Pittsburgh wins by over 9.5 points?,yes,1.0,2025-11,mid,1h_before_close,1762040150,1762041600.0,1450.0,0.99,True
KXNCAAFSPREAD-25NOV01PITTSTAN-PITT9,Pittsburgh wins by over 9.5 points?,yes,1.0,2025-11,mid,last_preclose,1762043750,1762041600.0,2150.0,0.99,True
KXNCAAFSPREAD-25NOV01WVUHOU-HOU10,Houston wins by over 10.5 points?,no,0.0,2025-11,mid,1d_before_close,1761943931,1761930000.0,13931.0,0.56,True
KXNCAAFSPREAD-25NOV01WVUHOU-HOU10,Houston wins by over 10.5 points?,no,0.0,2025-11,mid,6h_before_close,1762008731,1762009200.0,469.0,0.56,True
KXNCAAFSPREAD-25NOV01WVUHOU-HOU10,Houston wins by over 10.5 points?,no,0.0,2025-11,mid,1h_before_close,1762026731,1762027200.0,469.0,0.01,True
KXNCAAFSPREAD-25NOV01WVUHOU-HOU10,Houston wins by over 10.5 points?,no,0.0,2025-11,mid,last_preclose,1762030331,1762027200.0,3131.0,0.01,True
KXNCAAFSPREAD-25NOV22KSUUTAH-UTAH23,Utah wins by over 23.5 points?,no,0.0,2025-11,mid,1d_before_close,1763776519,1763780400.0,3881.0,0.37,True
KXNCAAFSPREAD-25NOV22KSUUTAH-UTAH23,Utah wins by over 23.5 points?,no,0.0,2025-11,mid,6h_before_close,1763841319,1763841600.0,281.0,0.35,True
KXNCAAFSPREAD-25NOV22KSUUTAH-UTAH23,Utah wins by over 23.5 points?,no,0.0,2025-11,mid,1h_before_close,1763859319,1763859600.0,281.0,0.01,True
KXNCAAFSPREAD-25NOV22KSUUTAH-UTAH23,Utah wins by over 23.5 points?,no,0.0,2025-11,mid,last_preclose,1763862919,1763859600.0,3319.0,0.01,True
KXNCAAFSPREAD-25NOV22MINNNW-NW17,Northwestern wins by over 17.5 points?,no,0.0,2025-11,mid,1d_before_close,1763759509,,,,False
KXNCAAFSPREAD-25NOV22MINNNW-NW17,Northwestern wins by over 17.5 points?,no,0.0,2025-11,mid,6h_before_close,1763824309,,,,False
KXNCAAFSPREAD-25NOV22MINNNW-NW17,Northwestern wins by over 17.5 points?,no,0.0,2025-11,mid,1h_before_close,1763842309,1763841600.0,709.0,0.01,True
KXNCAAFSPREAD-25NOV22MINNNW-NW17,Northwestern wins by over 17.5 points?,no,0.0,2025-11,mid,last_preclose,1763845909,1763841600.0,4309.0,0.01,True
KXNCAAFSPREAD-25NOV22TENNFLA-FLA3,Florida wins by over 3.5 points?,no,0.0,2025-11,mid,1d_before_close,1763786701,,,,False
KXNCAAFSPREAD-25NOV22TENNFLA-FLA3,Florida wins by over 3.5 points?,no,0.0,2025-11,mid,6h_before_close,1763851501,1763852400.0,899.0,0.35,True
KXNCAAFSPREAD-25NOV22TENNFLA-FLA3,Florida wins by over 3.5 points?,no,0.0,2025-11,mid,1h_before_close,1763869501,,,,False
KXNCAAFSPREAD-25NOV22TENNFLA-FLA3,Florida wins by over 3.5 points?,no,0.0,2025-11,mid,last_preclose,1763873101,1763863200.0,9901.0,0.01,True
KXNCAAFTOTAL-25NOV08KUARIZ-56,Kansas at Arizona: Total Points,no,0.0,2025-11,mid,1d_before_close,1762562727,,,,False
KXNCAAFTOTAL-25NOV08KUARIZ-56,Kansas at Arizona: Total Points,no,0.0,2025-11,mid,6h_before_close,1762627527,1762628400.0,873.0,0.5,True
KXNCAAFTOTAL-25NOV08KUARIZ-56,Kansas at Arizona: Total Points,no,0.0,2025-11,mid,1h_before_close,1762645527,1762646400.0,873.0,0.01,True
KXNCAAFTOTAL-25NOV08KUARIZ-56,Kansas at Arizona: Total Points,no,0.0,2025-11,mid,last_preclose,1762649127,1762646400.0,2727.0,0.01,True
KXNCAAFTOTAL-25NOV15MDILL-44,Maryland at Illinois: Total Points,no,0.0,2025-11,mid,1d_before_close,1763167830,,,,False
KXNCAAFTOTAL-25NOV15MDILL-44,Maryland at Illinois: Total Points,no,0.0,2025-11,mid,6h_before_close,1763232630,,,,False
KXNCAAFTOTAL-25NOV15MDILL-44,Maryland at Illinois: Total Points,no,0.0,2025-11,mid,1h_before_close,1763250630,1763251200.0,570.0,0.01,True
KXNCAAFTOTAL-25NOV15MDILL-44,Maryland at Illinois: Total Points,no,0.0,2025-11,mid,last_preclose,1763254230,1763251200.0,3030.0,0.01,True
KXNCAAFTOTAL-25NOV22NEVWYO-38,Nevada at Wyoming: Total Points,no,0.0,2025-11,mid,1d_before_close,1763764582,1763766000.0,1418.0,0.54,True
KXNCAAFTOTAL-25NOV22NEVWYO-38,Nevada at Wyoming: Total Points,no,0.0,2025-11,mid,6h_before_close,1763829382,1763830800.0,1418.0,0.54,True
KXNCAAFTOTAL-25NOV22NEVWYO-38,Nevada at Wyoming: Total Points,no,0.0,2025-11,mid,1h_before_close,1763847382,1763848800.0,1418.0,0.4,True
KXNCAAFTOTAL-25NOV22NEVWYO-38,Nevada at Wyoming: Total Points,no,0.0,2025-11,mid,last_preclose,1763850982,1763848800.0,2182.0,0.4,True
KXNCAAFTOTAL-25NOV29COLOKSU-45,Colorado at Kansas St.: Total Points,no,0.0,2025-11,mid,1d_before_close,1764361916,,,,False
KXNCAAFTOTAL-25NOV29COLOKSU-45,Colorado at Kansas St.: Total Points,no,0.0,2025-11,mid,6h_before_close,1764426716,1764432000.0,5284.0,0.65,True
KXNCAAFTOTAL-25NOV29COLOKSU-45,Colorado at Kansas St.: Total Points,no,0.0,2025-11,mid,1h_before_close,1764444716,,,,False
KXNCAAFTOTAL-25NOV29COLOKSU-45,Colorado at Kansas St.: Total Points,no,0.0,2025-11,mid,last_preclose,1764448316,1764442800.0,5516.0,0.12,True
KXNCAAFTOTAL-25NOV29NDSTAN-41,Notre Dame at Stanford: Total Points,yes,1.0,2025-11,mid,1d_before_close,1764406174,1764392400.0,13774.0,0.77,True
KXNCAAFTOTAL-25NOV29NDSTAN-41,Notre Dame at Stanford: Total Points,yes,1.0,2025-11,mid,6h_before_close,1764470974,1764471600.0,626.0,0.81,True
KXNCAAFTOTAL-25NOV29NDSTAN-41,Notre Dame at Stanford: Total Points,yes,1.0,2025-11,mid,1h_before_close,1764488974,,,,False
KXNCAAFTOTAL-25NOV29NDSTAN-41,Notre Dame at Stanford: Total Points,yes,1.0,2025-11,mid,last_preclose,1764492574,1764482400.0,10174.0,0.99,True
KXNCAAMBSPREAD-25NOV11MONTUNLV-UNLV3,UNLV wins by over 3.5 Points?,no,0.0,2025-11,mid,1d_before_close,1762840171,,,,False
KXNCAAMBSPREAD-25NOV11MONTUNLV-UNLV3,UNLV wins by over 3.5 Points?,no,0.0,2025-11,mid,6h_before_close,1762904971,,,,False
KXNCAAMBSPREAD-25NOV11MONTUNLV-UNLV3,UNLV wins by over 3.5 Points?,no,0.0,2025-11,mid,1h_before_close,1762922971,1762923600.0,629.0,0.01,True
KXNCAAMBSPREAD-25NOV11MONTUNLV-UNLV3,UNLV wins by over 3.5 Points?,no,0.0,2025-11,mid,last_preclose,1762926571,1762923600.0,2971.0,0.01,True
KXNCAAMBSPREAD-25NOV12CPCSU-CSU19,Colorado St. wins by over 19.5 Points?,no,0.0,2025-11,mid,1d_before_close,1762922689,,,,False
KXNCAAMBSPREAD-25NOV12CPCSU-CSU19,Colorado St. wins by over 19.5 Points?,no,0.0,2025-11,mid,6h_before_close,1762987489,1762984800.0,2689.0,0.43,True
KXNCAAMBSPREAD-25NOV12CPCSU-CSU19,Colorado St. wins by over 19.5 Points?,no,0.0,2025-11,mid,1h_before_close,1763005489,1763006400.0,911.0,0.46,True
KXNCAAMBSPREAD-25NOV12CPCSU-CSU19,Colorado St. wins by over 19.5 Points?,no,0.0,2025-11,mid,last_preclose,1763009089,1763006400.0,2689.0,0.46,True
KXNCAAMBSPREAD-25NOV12SIESBON-SBON10,St. Bonaventure wins by over 10.5 Points?,no,0.0,2025-11,mid,1d_before_close,1762916418,1762930800.0,14382.0,0.42,True
KXNCAAMBSPREAD-25NOV12SIESBON-SBON10,St. Bonaventure wins by over 10.5 Points?,no,0.0,2025-11,mid,6h_before_close,1762981218,1762988400.0,7182.0,0.43,True
KXNCAAMBSPREAD-25NOV12SIESBON-SBON10,St. Bonaventure wins by over 10.5 Points?,no,0.0,2025-11,mid,1h_before_close,1762999218,,,,False
KXNCAAMBSPREAD-25NOV12SIESBON-SBON10,St. Bonaventure wins by over 10.5 Points?,no,0.0,2025-11,mid,last_preclose,1763002818,1763002800.0,18.0,0.01,True
KXNCAAMBSPREAD-25NOV24ASUTEX-TEX13,Texas wins by over 13.5 Points?,no,0.0,2025-11,mid,1d_before_close,1763973873,,,,False
KXNCAAMBSPREAD-25NOV24ASUTEX-TEX13,Texas wins by over 13.5 Points?,no,0.0,2025-11,mid,6h_before_close,1764038673,,,,False
KXNCAAMBSPREAD-25NOV24ASUTEX-TEX13,Texas wins by over 13.5 Points?,no,0.0,2025-11,mid,1h_before_close,1764056673,,,,False
KXNCAAMBSPREAD-25NOV24ASUTEX-TEX13,Texas wins by over 13.5 Points?,no,0.0,2025-11,mid,last_preclose,1764060273,1764054000.0,6273.0,0.01,True
KXNCAAMBTOTAL-25NOV08UMBCDAY-162,UMBC at Dayton: Total Points,no,0.0,2025-11,mid,1d_before_close,1762551939,,,,False
KXNCAAMBTOTAL-25NOV08UMBCDAY-162,UMBC at Dayton: Total Points,no,0.0,2025-11,mid,6h_before_close,1762616739,,,,False
KXNCAAMBTOTAL-25NOV08UMBCDAY-162,UMBC at Dayton: Total Points,no,0.0,2025-11,mid,1h_before_close,1762634739,1762635600.0,861.0,0.44,True
KXNCAAMBTOTAL-25NOV08UMBCDAY-162,UMBC at Dayton: Total Points,no,0.0,2025-11,mid,last_preclose,1762638339,1762635600.0,2739.0,0.44,True
KXNCAAMBTOTAL-25NOV14UCFTXAM-170,UCF at Texas A&M: Total Points,no,0.0,2025-11,mid,1d_before_close,1763091902,1763096400.0,4498.0,0.48,True
KXNCAAMBTOTAL-25NOV14UCFTXAM-170,UCF at Texas A&M: Total Points,no,0.0,2025-11,mid,6h_before_close,1763156702,1763157600.0,898.0,0.52,True
KXNCAAMBTOTAL-25NOV14UCFTXAM-170,UCF at Texas A&M: Total Points,no,0.0,2025-11,mid,1h_before_close,1763174702,1763175600.0,898.0,0.04,True
KXNCAAMBTOTAL-25NOV14UCFTXAM-170,UCF at Texas A&M: Total Points,no,0.0,2025-11,mid,last_preclose,1763178302,1763175600.0,2702.0,0.04,True
KXNCAAMBTOTAL-25NOV21DETMSU-136,Detroit Mercy at Michigan St.: Total Points,yes,1.0,2025-11,mid,1d_before_close,1763689574,,,,False
KXNCAAMBTOTAL-25NOV21DETMSU-136,Detroit Mercy at Michigan St.: Total Points,yes,1.0,2025-11,mid,6h_before_close,1763754374,,,,False
KXNCAAMBTOTAL-25NOV21DETMSU-136,Detroit Mercy at Michigan St.: Total Points,yes,1.0,2025-11,mid,1h_before_close,1763772374,1763773200.0,826.0,0.46,True
KXNCAAMBTOTAL-25NOV21DETMSU-136,Detroit Mercy at Michigan St.: Total Points,yes,1.0,2025-11,mid,last_preclose,1763775974,1763773200.0,2774.0,0.46,True
KXNCAAMBTOTAL-25NOV21USUTULN-161,Utah St. at Tulane: Total Points,yes,1.0,2025-11,mid,1d_before_close,1763673376,,,,False
KXNCAAMBTOTAL-25NOV21USUTULN-161,Utah St. at Tulane: Total Points,yes,1.0,2025-11,mid,6h_before_close,1763738176,,,,False
KXNCAAMBTOTAL-25NOV21USUTULN-161,Utah St. at Tulane: Total Points,yes,1.0,2025-11,mid,1h_before_close,1763756176,1763755200.0,976.0,0.99,True
KXNCAAMBTOTAL-25NOV21USUTULN-161,Utah St. at Tulane: Total Points,yes,1.0,2025-11,mid,last_preclose,1763759776,1763755200.0,4576.0,0.99,True
KXNCAAMBTOTAL-25NOV24LMUFAU-154,Loyola Marymount at Florida Atlantic: Total Points,no,0.0,2025-11,mid,1d_before_close,1763957987,1763956800.0,1187.0,0.05,True
KXNCAAMBTOTAL-25NOV24LMUFAU-154,Loyola Marymount at Florida Atlantic: Total Points,no,0.0,2025-11,mid,6h_before_close,1764022787,,,,False
KXNCAAMBTOTAL-25NOV24LMUFAU-154,Loyola Marymount at Florida Atlantic: Total Points,no,0.0,2025-11,mid,1h_before_close,1764040787,,,,False
KXNCAAMBTOTAL-25NOV24LMUFAU-154,Loyola Marymount at Florida Atlantic: Total Points,no,0.0,2025-11,mid,last_preclose,1764044387,1764043200.0,1187.0,0.01,True
KXNCAAMBTOTAL-25NOV28MIAGTWN-145,Miami (FL) at Georgetown: Total Points,no,0.0,2025-11,mid,1d_before_close,1764297283,,,,False
KXNCAAMBTOTAL-25NOV28MIAGTWN-145,Miami (FL) at Georgetown: Total Points,no,0.0,2025-11,mid,6h_before_close,1764362083,,,,False
KXNCAAMBTOTAL-25NOV28MIAGTWN-145,Miami (FL) at Georgetown: Total Points,no,0.0,2025-11,mid,1h_before_close,1764380083,,,,False
KXNCAAMBTOTAL-25NOV28MIAGTWN-145,Miami (FL) at Georgetown: Total Points,no,0.0,2025-11,mid,last_preclose,1764383683,1764378000.0,5683.0,0.4,True
KXNCAAMBTOTAL-25NOV28SMUMSST-164,SMU at Mississippi St.: Total Points,yes,1.0,2025-11,mid,1d_before_close,1764298200,1764298800.0,600.0,0.49,True
KXNCAAMBTOTAL-25NOV28SMUMSST-164,SMU at Mississippi St.: Total Points,yes,1.0,2025-11,mid,6h_before_close,1764363000,1764367200.0,4200.0,0.44,True
KXNCAAMBTOTAL-25NOV28SMUMSST-164,SMU at Mississippi St.: Total Points,yes,1.0,2025-11,mid,1h_before_close,1764381000,1764381600.0,600.0,0.17,True
KXNCAAMBTOTAL-25NOV28SMUMSST-164,SMU at Mississippi St.: Total Points,yes,1.0,2025-11,mid,last_preclose,1764384600,1764381600.0,3000.0,0.17,True
